order_id,order_date,payment_method,order_total,customer_id,customer_name,area,customer_segment,product_id,product_name,category,brand,quantity,unit_price,item_total,delivery_time_minutes,distance_km,delivery_status,delivery_flag,order_month,order_type
881900445,2024-08-06 02:06:11,Card,215.65,34567918,Meghana Ranganathan,Latur,Inactive,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,3,858.57,2575.71,2,0.96,On Time,On Time,2024-08,Normal
9874112459,2024-09-26 23:24:36,Cash,80.25,12799092,William Sarkar,Unnao,Inactive,739448,Dish Soap,Household Care,Mand-Choudhry,2,755.66,1511.32,1,2.04,On Time,On Time,2024-09,Normal
4531430634,2023-05-17 06:11:20,UPI,4039.16,32585389,Abhimanyu Sachdeva,Howrah,Premium,952168,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",1,236.95,236.95,-2,1.75,On Time,On Time,2023-05,High Value
6715699166,2023-08-01 19:08:52,Cash,1919.23,76987910,Oeshi Kannan,Shahjahanpur,Inactive,107548,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",2,891.6,1783.2,-5,0.84,On Time,On Time,2023-08,High Value
4171748538,2023-07-06 22:46:24,UPI,601.9,63083547,Aarav Mander,Jhansi,Regular,652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,3,22.04,66.12,0,2.39,On Time,On Time,2023-07,Normal
4093115982,2023-05-24 17:04:41,UPI,2022.07,10508763,Anamika Issac,Ratlam,Premium,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",3,822.63,2467.89,-5,1.77,On Time,On Time,2023-05,High Value
2515279840,2023-12-24 01:39:21,Cash,2843.77,21573815,Urvashi Dalal,Allahabad,Premium,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",1,310.69,310.69,2,4.6,On Time,On Time,2023-12,High Value
4981424948,2024-10-13 22:25:34,UPI,738.74,79628054,Oscar Narula,Pondicherry,Premium,679865,Wheat Flour,Grocery & Staples,Memon-Barad,1,347.91,347.91,-1,2.71,On Time,On Time,2024-10,Normal
1911064507,2024-02-27 17:56:11,UPI,4031.66,40055711,Yug Mander,Rampur,Inactive,500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,2,154.5,309,1,2.83,On Time,On Time,2024-02,High Value
6438392384,2024-09-14 20:08:42,Card,999.78,29562072,Edhitha Ranganathan,Hindupur,New,654623,Chips,Snacks & Munchies,Pradhan and Sons,1,422.14,422.14,3,3.53,On Time,On Time,2024-09,Normal
5859840400,2023-10-21 23:48:32,UPI,647.86,5754255,Radha Rana,Mango,Inactive,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,888.16,2664.48,0,4.78,On Time,On Time,2023-10,Normal
7640576778,2024-02-13 17:38:08,Card,5011.05,83236183,Zayan Kalla,Panihati,New,305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,3,979.99,2939.9700000000003,7,3.4,Slightly Delayed,On Time,2024-02,High Value
5453475937,2023-09-18 12:08:26,Cash,3217.91,1719710,Pushti Sabharwal,Giridih,New,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",1,81.35,81.35,-1,4.01,On Time,On Time,2023-09,High Value
653610300,2023-04-24 03:31:24,Wallet,1829.29,78394303,Alexander Kata,Bilaspur,Inactive,684939,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",1,727.95,727.95,3,1.98,On Time,On Time,2023-04,High Value
730299055,2024-10-21 18:07:22,Wallet,2760.39,16400639,Anvi Dutta,Pallavaram,Premium,679321,Cola,Cold Drinks & Juices,Khurana-Dewan,1,738.46,738.46,-5,0.6,On Time,On Time,2024-10,High Value
8396250231,2024-02-26 03:07:04,Wallet,242.57,46088132,Benjamin Ramanathan,Sasaram,New,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",2,417.39,834.78,24,1.47,Significantly Delayed,On Time,2024-02,Normal
8556969682,2023-05-21 05:59:01,UPI,2606.53,48228547,Anika Baria,Katihar,Inactive,532965,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,1,307.23,307.23,-2,4.62,On Time,On Time,2023-05,High Value
7159670875,2024-06-22 09:14:03,Card,1405.86,37691544,Onkar Devan,Darbhanga,Inactive,684939,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",3,727.95,2183.8500000000004,25,2.68,Significantly Delayed,On Time,2024-06,High Value
4922278509,2023-05-31 07:00:00,Wallet,2552.45,76533277,Bakhshi Kuruvilla,Gangtok,New,644847,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",2,622.81,1245.62,4,0.58,On Time,On Time,2023-05,High Value
8151274002,2024-06-15 15:52:32,Cash,2737.59,91550885,Isaiah Basu,Alappuzha,New,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,2,925.65,1851.3,4,1.58,On Time,On Time,2024-06,High Value
5373978100,2024-01-16 16:39:24,Wallet,2675.69,82179338,Isha Dugar,Ulhasnagar,New,433521,Diapers,Baby Care,Mahal Group,3,321.33,963.99,4,3.66,On Time,On Time,2024-01,High Value
6210207010,2023-06-27 08:18:16,UPI,1553.52,1601161,Chanchal Thakur,Amaravati,Inactive,859361,Shampoo,Personal Care,Mitter Group,1,432.39,432.39,-1,3.89,On Time,On Time,2023-06,High Value
1837403174,2023-05-03 21:32:45,Card,849.48,84993732,Henry Modi,Aligarh,Regular,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,630.84,1892.52,3,3.73,On Time,On Time,2023-05,Normal
1148265823,2024-10-29 08:25:53,UPI,1198.97,21809858,Ekansh Seshadri,Bihar Sharif,Inactive,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,3,255.35,766.05,5,4.48,On Time,On Time,2024-10,High Value
8472487149,2024-02-12 05:29:12,Cash,1484.96,74761384,Banjeet Gara,Nadiad,Premium,837480,Cough Syrup,Pharmacy,Edwin and Sons,2,217.4,434.8,21,3.43,Significantly Delayed,On Time,2024-02,High Value
9111535172,2024-05-08 17:42:04,Wallet,354.52,9274874,Kashvi Ganguly,Arrah,Regular,784673,Dog Food,Pet Care,Ramanathan Group,1,491.39,491.39,0,4.93,On Time,On Time,2024-05,Normal
6558001978,2024-02-19 15:05:47,Cash,1177.64,88520326,Chasmum Dhaliwal,Asansol,Premium,478531,Carrots,Fruits & Vegetables,Uppal Group,3,825.46,2476.38,1,3.47,On Time,On Time,2024-02,High Value
2762095386,2024-08-11 16:29:49,UPI,786.85,84066402,Lucky Dar,Amritsar,Regular,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,2,329.79,659.58,3,4.68,On Time,On Time,2024-08,Normal
2406325099,2023-11-13 22:39:53,Card,1623.98,31718565,Andrew Wable,Durgapur,Regular,734789,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",3,395.82,1187.46,26,1.81,Significantly Delayed,On Time,2023-11,High Value
4274182127,2024-09-26 16:46:47,Wallet,4992.15,22020776,Manan Banerjee,Bhiwandi,Regular,798639,Eggs,Dairy & Breakfast,Subramaniam LLC,2,211.25,422.5,4,3.32,On Time,On Time,2024-09,High Value
7271609994,2023-04-25 20:58:47,UPI,3007.32,11616535,Vrinda Bassi,Tadepalligudem,Premium,425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",3,486.28,1458.84,-5,0.95,On Time,On Time,2023-04,High Value
9182539734,2023-07-06 15:35:53,Cash,1557.06,66359719,Diya Murty,Nagercoil,Regular,557908,Vitamins,Pharmacy,Sundaram Inc,3,942.37,2827.11,2,1.95,On Time,On Time,2023-07,High Value
7891517071,2024-01-31 17:11:17,Cash,2474.5,78412820,Charvi Bajaj,Siliguri,New,56589,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",1,517.77,517.77,25,2.08,Significantly Delayed,On Time,2024-01,High Value
3666182849,2024-11-03 11:37:13,UPI,856.05,63793401,Frado Ramakrishnan,Kavali,Regular,51036,Baby Food,Baby Care,Karnik PLC,1,931.61,931.61,4,2.03,On Time,On Time,2024-11,Normal
8724590445,2023-06-02 15:59:43,UPI,1934.86,10729474,Gautami Pingle,Howrah,New,741341,Eggs,Dairy & Breakfast,Prasad LLC,1,923.84,923.84,4,1.18,On Time,On Time,2023-06,High Value
7919863938,2024-08-29 23:35:57,Card,1024.37,4378755,Oscar Ratta,Pali,Premium,945635,Pulses,Grocery & Staples,Balasubramanian PLC,3,778.9,2336.7,-2,3.38,On Time,On Time,2024-08,High Value
3545539999,2024-01-08 15:59:54,Cash,3469.35,49449238,Omaja Mukhopadhyay,Dindigul,Inactive,287070,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",1,443.17,443.17,15,1.83,Slightly Delayed,On Time,2024-01,High Value
7463392603,2024-02-11 09:20:45,UPI,1131.6,46684081,Darika Hans,Ghaziabad,Premium,812607,Potatoes,Fruits & Vegetables,Rege Group,3,416.65,1249.9499999999998,23,2.37,Significantly Delayed,On Time,2024-02,High Value
7296733293,2024-02-09 03:46:39,Card,3845.82,86715467,Chanakya Bansal,Amaravati,Inactive,615545,Soap,Personal Care,Barman Inc,3,448.16,1344.48,17,4.5,Significantly Delayed,On Time,2024-02,High Value
7118924734,2023-10-10 05:21:44,Card,3580.46,66310963,Farhan Khare,Dewas,Inactive,552496,Dish Soap,Household Care,Dhar PLC,2,508,1016,1,3.94,On Time,On Time,2023-10,High Value
2529809156,2024-05-21 14:38:44,UPI,2728.49,71905368,Chameli Magar,Bathinda,Premium,513199,Cola,Cold Drinks & Juices,Rastogi Inc,1,422.23,422.23,22,1.81,Significantly Delayed,On Time,2024-05,High Value
2216699744,2024-06-14 02:41:43,Wallet,939.55,5540556,Lakshit Balan,Gangtok,Regular,807452,Pulses,Grocery & Staples,Naik Ltd,2,144.19,288.38,4,0.54,On Time,On Time,2024-06,Normal
8257221712,2023-10-07 04:05:52,Cash,140.8,5277675,Vansha Deol,Ghaziabad,Premium,677542,Toilet Cleaner,Household Care,Thaman-Lanka,2,212.61,425.22,29,2.3,Significantly Delayed,On Time,2023-10,Normal
1357352531,2023-06-07 13:43:08,Card,4202.96,9246851,Aarush Dixit,Ujjain,New,799952,Cheese,Dairy & Breakfast,Padmanabhan-Virk,2,922.64,1845.28,-1,2.03,On Time,On Time,2023-06,High Value
2108138590,2023-11-08 12:59:26,UPI,1181.36,67918495,Aarav Gour,Ratlam,Inactive,602241,Nuts,Snacks & Munchies,Bahl-Pau,2,976.55,1953.1,30,2.89,Significantly Delayed,On Time,2023-11,High Value
5648212121,2023-12-28 00:03:12,Wallet,3820.42,37633848,Samuel Banerjee,Kharagpur,Premium,41853,Curd,Dairy & Breakfast,Handa PLC,1,910.44,910.44,-2,3.15,On Time,On Time,2023-12,High Value
3951878528,2023-12-23 01:02:42,Card,372.99,28458746,Dalaja Borde,Bulandshahr,New,949818,Biscuits,Snacks & Munchies,Yohannan Inc,1,483.05,483.05,21,1.68,Significantly Delayed,On Time,2023-12,Normal
8310385249,2023-07-29 19:09:41,Cash,1439.56,97315135,Bhavini Parikh,Shivpuri,New,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",1,946.86,946.86,1,1.68,On Time,On Time,2023-07,High Value
7513562596,2024-07-05 09:03:19,Cash,909.62,88130777,Darsh Gupta,North Dumdum,New,144124,Detergent,Household Care,Lalla-Srinivasan,1,162.67,162.67,-1,1.73,On Time,On Time,2024-07,Normal
6304586678,2023-09-25 15:08:53,UPI,1823.12,38496400,Dhruv Bakshi,Bathinda,Premium,679321,Cola,Cold Drinks & Juices,Khurana-Dewan,3,738.46,2215.38,-1,4.28,On Time,On Time,2023-09,High Value
5222812863,2024-04-11 02:15:28,UPI,1608.38,65294340,Jasmit Kota,Jamalpur,New,451812,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",1,530.85,530.85,-1,4.12,On Time,On Time,2024-04,High Value
5393039591,2024-10-04 07:41:16,UPI,225.21,40419593,Siya Pandit,Dibrugarh,Inactive,378230,Nuts,Snacks & Munchies,Kala-Vig,1,166.42,166.42,0,3.92,On Time,On Time,2024-10,Normal
6708586922,2024-05-23 16:52:07,UPI,1435.7,91072336,Tristan Parmer,Jaunpur,Premium,799952,Cheese,Dairy & Breakfast,Padmanabhan-Virk,3,922.64,2767.92,22,1.99,Significantly Delayed,On Time,2024-05,High Value
3177552965,2024-05-17 13:22:20,Wallet,3176.5,99231937,William Banerjee,Secunderabad,Regular,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,2,858.57,1717.14,1,3.46,On Time,On Time,2024-05,High Value
607125614,2024-05-06 11:07:24,Cash,3303.42,55425478,Karan Ramachandran,Surendranagar Dudhrej,Inactive,661577,Cat Food,Pet Care,Majumdar PLC,3,720.95,2162.8500000000004,13,1.86,Slightly Delayed,On Time,2024-05,High Value
139417019,2023-07-09 20:06:51,UPI,561.59,75566105,Dipta Doctor,Hyderabad,Regular,992178,Pain Reliever,Pharmacy,Basu and Sons,1,632.43,632.43,5,2.1,On Time,On Time,2023-07,Normal
1893231742,2024-10-19 04:23:53,Cash,4078,51661209,Vasana Chandran,Bidhannagar,New,913428,Pet Treats,Pet Care,Narayanan-Kumar,2,392.22,784.44,5,3.67,On Time,On Time,2024-10,High Value
3580010065,2023-05-09 02:49:46,UPI,3658.91,95590889,Janani Purohit,Kharagpur,Inactive,89084,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",3,598.83,1796.4900000000002,5,2.51,On Time,On Time,2023-05,High Value
962319394,2023-08-22 00:07:05,Cash,1246.94,44723662,Veer Dixit,Dhanbad,Regular,876139,Pulses,Grocery & Staples,Cherian-Dara,1,415.75,415.75,14,3.77,Slightly Delayed,On Time,2023-08,High Value
8321726382,2023-04-15 13:22:44,UPI,1787.9,82918668,Harita Nagy,Gudivada,Regular,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",2,827.44,1654.88,-5,3.57,On Time,On Time,2023-04,High Value
1485682761,2023-10-03 19:11:52,Card,217.5,70363568,Ekavir Sunder,Shahjahanpur,New,70969,Carrots,Fruits & Vegetables,Mohan Group,3,631.7,1895.1000000000001,3,4.92,On Time,On Time,2023-10,Normal
5008756947,2023-08-26 16:15:41,UPI,504.2,73661993,Elijah Verma,Hajipur,Inactive,36412,Dish Soap,Household Care,Muni-Shankar,1,397.68,397.68,-2,0.73,On Time,On Time,2023-08,Normal
1334996274,2023-07-10 16:09:06,Wallet,1261.7,11493380,Jhalak Peri,Madurai,Regular,771228,Pet Treats,Pet Care,Raja and Sons,3,83.18,249.54000000000002,-1,2.16,On Time,On Time,2023-07,High Value
2914506024,2024-02-27 16:10:19,UPI,2230.61,31940833,Urmi Amble,Karawal Nagar,New,274207,Cough Syrup,Pharmacy,"Savant, Batta and Mander",1,328.51,328.51,-3,4.82,On Time,On Time,2024-02,High Value
8811831663,2023-04-11 01:17:20,Wallet,1254.05,74682740,Aarush Badami,Rewa,Regular,136533,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",3,826.21,2478.63,3,2.57,On Time,On Time,2023-04,High Value
875427533,2024-03-27 11:56:09,Card,2505.6,10686446,Onkar Ratti,Tadipatri,New,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,3,212.14,636.42,15,4.89,Slightly Delayed,On Time,2024-03,High Value
5865390748,2024-10-01 03:21:09,UPI,3835.46,30042971,Garima Morar,Rewa,Regular,700048,Dish Soap,Household Care,Khalsa-Bhavsar,3,141.28,423.84000000000003,4,1.86,On Time,On Time,2024-10,High Value
4054828941,2023-12-15 21:50:57,UPI,2497.98,99893898,Vedant Master,Berhampore,New,77308,Onions,Fruits & Vegetables,Ratta-Sagar,1,223.27,223.27,19,1.48,Significantly Delayed,On Time,2023-12,High Value
1257568604,2023-09-28 17:25:52,Cash,1937.41,9981089,Ikbal Hari,Proddatur,Premium,839170,Curd,Dairy & Breakfast,Shetty and Sons,1,481.63,481.63,1,2.41,On Time,On Time,2023-09,High Value
2738862626,2024-01-21 04:31:08,Wallet,2563.4,56572297,Rachita Wali,Ulhasnagar,Inactive,34200,Lotion,Personal Care,Munshi-Grewal,1,319.8,319.8,10,1.83,Slightly Delayed,On Time,2024-01,High Value
7352532839,2024-02-28 19:04:46,Card,2184.8,9738801,Damyanti Nadkarni,Nellore,Inactive,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",3,136.6,409.79999999999995,-3,2.79,On Time,On Time,2024-02,High Value
520221662,2023-07-20 19:20:42,Wallet,3252.54,53025962,Sai Mandal,Dibrugarh,Premium,57405,Baby Food,Baby Care,Srinivas PLC,1,607.67,607.67,-1,2.16,On Time,On Time,2023-07,High Value
7818925535,2023-11-02 09:59:32,Wallet,2912.9,45477575,Aarna Bawa,Vellore,Inactive,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,1,209.59,209.59,3,2.24,On Time,On Time,2023-11,High Value
3476023750,2023-06-02 20:43:59,Wallet,3505.44,43990799,Indrajit Singh,Dindigul,Regular,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,1,475.04,475.04,-2,4.5,On Time,On Time,2023-06,High Value
8945838922,2023-05-22 09:43:39,Cash,1609.53,13415362,Tristan Grover,Dibrugarh,Inactive,114414,Vitamins,Pharmacy,Kara-Golla,3,832.06,2496.18,-2,2.96,On Time,On Time,2023-05,High Value
2233053313,2023-10-14 20:23:47,Cash,2419.41,15830066,Rishi Krishnan,Mira-Bhayandar,New,222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,2,869.22,1738.44,3,2.81,On Time,On Time,2023-10,High Value
1844073851,2024-02-06 08:44:48,Card,3496.85,38808614,Xavier Shetty,Vijayanagaram,Premium,799688,Lotion,Personal Care,Arora LLC,2,309.62,619.24,-4,3.04,On Time,On Time,2024-02,High Value
8348125769,2023-12-08 18:15:56,UPI,3498.69,29584848,Lucky Chada,Dehri,Premium,707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",3,820.9,2462.7,10,4.4,Slightly Delayed,On Time,2023-12,High Value
8475818223,2023-11-16 04:11:04,Card,3876.19,12832151,Ekavir Bhalla,Baranagar,Inactive,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",2,417.39,834.78,20,1.72,Significantly Delayed,On Time,2023-11,High Value
4270941188,2024-01-13 09:26:19,Wallet,1781.72,47274329,Hemal Murthy,Ludhiana,New,34200,Lotion,Personal Care,Munshi-Grewal,1,319.8,319.8,2,1.38,On Time,On Time,2024-01,High Value
2611200126,2024-05-12 02:52:07,Wallet,469.82,91448742,Henry Badal,Bongaigaon,Regular,679865,Wheat Flour,Grocery & Staples,Memon-Barad,1,347.91,347.91,5,1.86,On Time,On Time,2024-05,Normal
8573833987,2024-02-11 13:33:15,UPI,4027.79,12988801,Darika Verma,Gurgaon,New,654297,Potatoes,Fruits & Vegetables,Chandran-Dass,3,13.25,39.75,-5,1.44,On Time,On Time,2024-02,High Value
2979246068,2024-02-23 02:42:53,Wallet,2722.28,61763552,Gopal Parikh,Panihati,Inactive,361361,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",3,826.21,2478.63,25,0.69,Significantly Delayed,On Time,2024-02,High Value
6779895105,2024-09-10 12:43:15,Cash,3231.88,64535602,Faris Mahajan,Jalgaon,Inactive,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",3,877.98,2633.94,3,1.69,On Time,On Time,2024-09,High Value
1731478314,2024-07-30 05:14:35,Card,4467.79,67215939,Dominic Viswanathan,Erode,New,6405,Baby Food,Baby Care,Kashyap-Reddy,2,236.51,473.02,8,4.16,Slightly Delayed,On Time,2024-07,High Value
3692405872,2023-07-31 12:17:00,Wallet,941.19,41878908,Barkha Kanda,Raiganj,Premium,661577,Cat Food,Pet Care,Majumdar PLC,3,720.95,2162.8500000000004,1,4.61,On Time,On Time,2023-07,Normal
8853713324,2023-08-07 01:57:04,Card,1163.18,58505903,Harinakshi Sibal,Kottayam,New,799688,Lotion,Personal Care,Arora LLC,2,309.62,619.24,-5,4.76,On Time,On Time,2023-08,High Value
979766779,2024-04-23 22:02:29,Card,2428.41,57081917,Nidra Choudhary,Howrah,Inactive,784673,Dog Food,Pet Care,Ramanathan Group,3,491.39,1474.17,1,1.15,On Time,On Time,2024-04,High Value
5709672475,2023-08-14 02:30:24,UPI,895.76,16543242,Vihaan Korpal,Darbhanga,Premium,91670,Dish Soap,Household Care,Barman-Ahluwalia,2,439.24,878.48,-5,1.7,On Time,On Time,2023-08,Normal
3855709201,2024-04-23 22:23:51,UPI,1013.9,13651980,Abhiram Basak,Ranchi,Inactive,820973,Baby Wipes,Baby Care,Lall LLC,3,114.52,343.56,15,4.71,Slightly Delayed,On Time,2024-04,High Value
6861065282,2023-08-18 18:41:22,UPI,310.69,57523973,Darpan Rama,Suryapet,New,832348,Biscuits,Snacks & Munchies,Jani-Ram,3,831.43,2494.29,14,4.02,Slightly Delayed,On Time,2023-08,Normal
7919724613,2023-03-21 15:25:10,Cash,2379.82,81200164,Zehaan Chaudhry,Anantapur,Regular,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",1,877.98,877.98,10,0.94,Slightly Delayed,On Time,2023-03,High Value
7882742057,2024-07-26 15:41:14,Card,612.04,32293017,Samarth Kapoor,Gudivada,Inactive,365133,Dish Soap,Household Care,Hans Inc,1,915.45,915.45,-5,2.57,On Time,On Time,2024-07,Normal
1929002406,2023-12-25 21:38:52,Cash,2088.54,67538982,Upma Salvi,Shivpuri,Premium,516376,Onions,Fruits & Vegetables,Agarwal-Dhar,3,877.43,2632.29,-3,1.1,On Time,On Time,2023-12,High Value
2458349464,2023-04-06 12:40:21,Wallet,888.12,99714944,Bhanumati Chauhan,Adoni,New,187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,2,53.49,106.98,0,2.94,On Time,On Time,2023-04,Normal
6608328221,2023-07-04 15:36:23,Cash,2880.22,76020843,Banjeet Behl,New Delhi,Regular,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",1,136.6,136.6,3,1.44,On Time,On Time,2023-07,High Value
7736615348,2023-12-06 20:58:03,Wallet,2063.11,84161531,Raagini Verma,Rohtak,Premium,397973,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",3,728.73,2186.19,-2,3.03,On Time,On Time,2023-12,High Value
2591738507,2024-10-31 07:36:44,Card,4675.99,14705462,Nakul Pal,Bahraich,Premium,171602,Cola,Cold Drinks & Juices,Pal-Sehgal,2,883.44,1766.88,-2,2.65,On Time,On Time,2024-10,High Value
6751537971,2024-07-19 06:03:25,Card,307.23,98444183,Radha D’Alia,Tenali,Regular,903336,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",3,551.88,1655.6399999999999,1,3.35,On Time,On Time,2024-07,Normal
9768154003,2024-01-23 03:50:24,UPI,697.53,88045094,Yuvraj Memon,Panvel,Premium,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,2,127.16,254.32,28,1.43,Significantly Delayed,On Time,2024-01,Normal
5887288860,2024-03-01 21:18:19,Cash,3395.38,40587811,Jeevika Rajagopalan,Adoni,Inactive,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",3,786.85,2360.55,-3,4.07,On Time,On Time,2024-03,High Value
3559865135,2024-01-07 15:10:40,Wallet,2680.81,66310963,Farhan Khare,Dewas,Inactive,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,3,229.38,688.14,10,0.8,Slightly Delayed,On Time,2024-01,High Value
209044447,2024-10-05 00:02:57,Cash,1039.47,2058037,Yutika Badal,Rajkot,Inactive,757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",2,98.32,196.64,2,1.28,On Time,On Time,2024-10,High Value
9643668734,2024-05-18 13:05:12,Wallet,2292.32,34835738,Vrinda Mutti,Jalna,Premium,747801,Toilet Cleaner,Household Care,Saha-Vora,2,277.76,555.52,21,4.91,Significantly Delayed,On Time,2024-05,High Value
6115465612,2023-09-28 12:41:47,Wallet,3025.66,12338529,Rishi Nayak,Bangalore,New,767398,Dish Soap,Household Care,"Arya, Sundaram and Pingle",3,22.14,66.42,-2,0.93,On Time,On Time,2023-09,High Value
8493723088,2023-12-30 06:17:00,Cash,2918.27,20238921,Shivani Kumer,Thiruvananthapuram,Premium,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",1,949.73,949.73,-1,4.04,On Time,On Time,2023-12,High Value
6392024503,2023-09-05 02:48:56,Wallet,4108.93,75640174,Advik Bhakta,Akola,Premium,451812,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",2,530.85,1061.7,0,3.61,On Time,On Time,2023-09,High Value
9863468109,2024-01-28 04:18:04,UPI,1394.71,73363613,Aradhana Bala,Gopalpur,Premium,256051,Lotion,Personal Care,"Mannan, Naidu and Sama",3,400.92,1202.76,4,1.29,On Time,On Time,2024-01,High Value
5448628635,2023-05-07 13:19:59,Wallet,545.35,21658322,Balhaar Balasubramanian,Maheshtala,Regular,837480,Cough Syrup,Pharmacy,Edwin and Sons,3,217.4,652.2,4,2.27,On Time,On Time,2023-05,Normal
3329455953,2024-03-01 05:42:55,Card,2339.17,31371112,Osha Chad,Darbhanga,Regular,34200,Lotion,Personal Care,Munshi-Grewal,2,319.8,639.6,3,3.85,On Time,On Time,2024-03,High Value
3584190892,2023-10-17 04:25:37,UPI,160.07,60974181,Hardik Kakar,Bahraich,Premium,26060,Vitamins,Pharmacy,Shah and Sons,3,342.94,1028.82,5,4.28,On Time,On Time,2023-10,Normal
9097056321,2024-04-08 07:50:28,Card,2739.54,16424635,Fitan Kade,Mirzapur,Premium,540618,Popcorn,Snacks & Munchies,Golla-Luthra,1,317.05,317.05,-2,3.53,On Time,On Time,2024-04,High Value
525741957,2023-05-03 06:11:45,UPI,3048.43,88866835,Osha Dora,South Dumdum,Premium,784673,Dog Food,Pet Care,Ramanathan Group,2,491.39,982.78,0,3.07,On Time,On Time,2023-05,High Value
5387395051,2024-09-18 07:54:17,Cash,1188.35,37095171,Ira Soni,Guna,Inactive,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,2,475.04,950.08,13,3.76,Slightly Delayed,On Time,2024-09,High Value
6799246060,2023-11-06 06:10:47,Wallet,764.18,6245778,Reva Shanker,Guntakal,Premium,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",3,949.73,2849.19,-4,2.09,On Time,On Time,2023-11,Normal
8986314607,2024-08-30 06:54:42,Cash,3422.97,11047835,Nathaniel Reddy,Tinsukia,Regular,700048,Dish Soap,Household Care,Khalsa-Bhavsar,1,141.28,141.28,2,2.89,On Time,On Time,2024-08,High Value
1085912198,2023-03-21 22:45:08,Cash,4058.84,93198324,Bhavya Dutta,Thane,Inactive,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",1,123.74,123.74,-5,3.36,On Time,On Time,2023-03,High Value
3423328091,2023-09-24 21:34:59,UPI,1013.23,18935489,Krishna Dugal,Tezpur,New,679321,Cola,Cold Drinks & Juices,Khurana-Dewan,2,738.46,1476.92,-2,3.65,On Time,On Time,2023-09,High Value
9848366909,2023-11-06 02:40:42,Card,3636.32,34281470,Yash Johal,Kharagpur,Premium,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,2,229.38,458.76,9,1.33,Slightly Delayed,On Time,2023-11,High Value
936021770,2024-02-02 04:58:39,UPI,2272.86,79960955,Chatresh Samra,New Delhi,New,107548,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",3,891.6,2674.8,3,0.98,On Time,On Time,2024-02,High Value
8916215165,2023-08-08 02:28:27,Wallet,3939.8,49806393,Aarush Natt,Latur,Regular,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,3,475.04,1425.1200000000001,-1,0.56,On Time,On Time,2023-08,High Value
